"ts_code","trade_date","close","pre_close","pre_settle","open","high","low","settle","change1","change2","vol","amount","oi","oi_chg","delv_settle"
"IFL.CFX","20250425","3774.8","3771.2","3769.4","3775.8","3792","3762.6","3770.2","5.4","0.8","24910","2822616.474","48945","",""
"IFL.CFX","20250424","3771.2","3765.2","3767","3767.6","3791.4","3753.8","3769.4","4.2","2.4","23926","2708035.098","50179","",""
"IFL.CFX","20250423","3765.2","3760.6","3768","3777","3795.6","3756.8","3767","-2.8","-1","24629","2785383.156","50777","",""
"IFL.CFX","20250422","3760.6","3759.6","3765.2","3763.4","3778.8","3759.6","3768","-4.6","2.8","20636","2331446.862","50385","",""
"IFL.CFX","20250421","3759.6","3764.4","3741.8","3735","3772.4","3733.6","3765.2","17.8","23.4","22397","2525923.014","49652","",""
"IFL.CFX","20250418","3764.4","3765.4","3768.4","3762","3768.6","3753","3764.52","-4","-3.88","15981","1803209.106","0","",""
"IFL.CFX","20250417","3765.4","3755.4","3738.8","3736","3781.6","3736","3768.4","26.6","29.6","35237","3979969.002","26834","",""
"IFL.CFX","20250416","3755.4","3744.4","3740.4","3742","3762.4","3710.6","3738.8","15","-1.6","36424","4073807.118","45885","",""
"IFL.CFX","20250415","3744.4","3743","3747","3743","3749.6","3724.6","3740.4","-2.6","-6.6","31594","3540499.566","52592","",""
"IFL.CFX","20250414","3743","3732.2","3735.6","3754.2","3763","3738","3747","7.4","11.4","31873","3585762.594","57002","",""
"IFL.CFX","20250411","3732.2","3712.2","3717.8","3712","3753.8","3694.2","3735.6","14.4","17.8","41826","4668865.836","65729","",""
"IFL.CFX","20250410","3712.2","3655","3658.4","3710","3750","3692.4","3717.8","53.8","59.4","51403","5736532.5","72066","",""
"IFL.CFX","20250409","3655","3598.6","3591.4","3575.2","3674.4","3551.2","3658.4","63.6","67","68912","7488133.332","79905","",""
"IFL.CFX","20250408","3598.6","3480.8","3486","3569.8","3612.6","3527","3591.4","112.6","105.4","82166","8827771.614","85963","",""
"IFL.CFX","20250407","3480.8","3861.6","3860.8","3677","3753.6","3474.8","3486","-380","-374.8","97574","10501538.178","95809","",""
"IFL.CFX","20250403","3861.6","3882","3881","3850","3887.4","3845.4","3860.8","-19.4","-20.2","45059","5223584.472","80520","",""
"IFL.CFX","20250402","3882","3884.2","3885.2","3885.2","3901.4","3875.2","3881","-3.2","-4.2","28986","3380169.402","73522","",""
"IFL.CFX","20250401","3884.2","3883.8","3882","3889","3905.6","3877.6","3885.2","2.2","3.2","30855","3600468.18","72994","",""
"IFL.CFX","20250331","3883.8","3908.8","3914.8","3900","3927","3862.4","3882","-31","-32.8","46676","5449375.41","79842","",""
"IFL.CFX","20250328","3908.8","3929.4","3930.6","3931","3934.6","3900.4","3914.8","-21.8","-15.8","39177","4602314.46","75948","",""
"IFL.CFX","20250327","3929.4","3916.2","3919.8","3912","3955","3897.2","3930.6","9.6","10.8","44182","5205580.224","77125","",""
"IFL.CFX","20250326","3916.2","3929.2","3926","3928.8","3943","3912.8","3919.8","-9.8","-6.2","35933","4232194.314","75953","",""
"IFL.CFX","20250325","3929.2","3924","3917.6","3924","3937","3914.4","3926","11.6","8.4","36862","4340482.05","74981","",""
"IFL.CFX","20250324","3924","3917.4","3904.4","3910","3930.8","3902.6","3917.6","19.6","13.2","44302","5207221.2","76041","",""
"IFL.CFX","20250321","3917.4","3977.6","3977.4","3968","3983.8","3912.6","3917.52","-60","-59.88","27822","3297128.832","0","",""
"IFL.CFX","20250320","3977.6","4013.2","4008.6","4014.2","4014.2","3972","3977.4","-31","-31.2","50435","6032349.312","40795","",""
"IFL.CFX","20250319","4013.2","4005.6","4007","3999","4026","3988","4008.6","6.2","1.6","63030","7574309.718","63335","",""
"IFL.CFX","20250318","4005.6","3996","3996.2","4015","4019.8","3996.2","4007","9.4","10.8","65841","7915365.6","82016","",""
"IFL.CFX","20250317","3996","4012.8","4005.4","4022","4028","3991","3996.2","-9.4","-9.2","79845","9594483.054","97164","",""
"IFL.CFX","20250314","4012.8","3904.8","3899","3913","4020","3910.4","4005.4","113.8","106.4","121547","14515114.896","124275","",""
"IFL.CFX","20250313","3904.8","3923.2","3927.6","3924","3935","3885.8","3899","-22.8","-28.6","76944","9029944.08","116309","",""
"IFL.CFX","20250312","3923.2","3930","3917.8","3936","3950.8","3911.6","3927.6","5.4","9.8","72770","8575168.074","123274","",""
"IFL.CFX","20250311","3930","3917.8","3915.4","3884.4","3930","3882.2","3917.8","14.6","2.4","70169","8228245.734","123314","",""
"IFL.CFX","20250310","3917.8","3943.8","3942.8","3943.2","3945.8","3896.6","3915.4","-25","-27.4","76002","8925215.01","130053","",""
"IFL.CFX","20250307","3943.8","3954.2","3960.2","3945.2","3964.8","3933","3942.8","-16.4","-17.4","65169","7715701.044","132487","",""
"IFL.CFX","20250306","3954.2","3894.6","3896.2","3917.6","3969","3916","3960.2","58","64","95177","11263237.566","144572","",""
"IFL.CFX","20250305","3894.6","3882.2","3882.6","3885","3903","3871.4","3896.2","12","13.6","71493","8335112.082","142442","",""
"IFL.CFX","20250304","3882.2","3886.6","3884.4","3870","3891","3858.8","3882.6","-2.2","-1.8","72633","8446517.97","144648","",""
"IFL.CFX","20250303","3886.6","3899.8","3897.6","3908","3935","3871.8","3884.4","-11","-13.2","93136","10912508.25","153150","",""
"IFL.CFX","20250228","3899.8","3973.6","3961.8","3955","3970","3887.4","3897.6","-62","-64.2","104257","12283829.484","157983","",""
"IFL.CFX","20250227","3973.6","3957.2","3951.6","3957","3975","3931","3961.8","22","10.2","94347","11186761.026","156589","",""
"IFL.CFX","20250226","3957.2","3928.6","3926.8","3935.6","3961","3922.6","3951.6","30.4","24.8","88376","10449502.002","156688","",""
"IFL.CFX","20250225","3928.6","3967.2","3960.2","3930","3956.6","3913","3926.8","-31.6","-33.4","83453","9853795.098","160826","",""
"IFL.CFX","20250224","3967.2","3973.8","3982.4","3978","3995.8","3946","3960.2","-15.2","-22.2","90206","10747042.068","163065","",""
"IFL.CFX","20250221","3973.8","3923","3927","3934.6","3981.4","3925.2","3974.11","46.8","47.11","9558","1134610.482","0","",""
"IFL.CFX","20250220","3923","3937.2","3937.8","3930.2","3938","3912.8","3927","-14.8","-10.8","17640","2076924.51","15680","",""
"IFL.CFX","20250219","3937.2","3919.2","3916.4","3914","3947.8","3906","3937.8","20.8","21.4","22838","2692781.55","21846","",""
"IFL.CFX","20250218","3919.2","3947","3937","3939.8","3965","3900","3916.4","-17.8","-20.6","28000","3307477.548","28569","",""
"IFL.CFX","20250217","3947","3944.4","3937.8","3957.2","3960","3916.4","3937","9.2","-0.8","26486","3130354.434","30595","",""
"IFL.CFX","20250214","3944.4","3908.8","3916.8","3915.4","3946.8","3902.8","3937.8","27.6","21","28800","3390854.796","34214","",""
"IFL.CFX","20250213","3908.8","3917","3906.4","3907.2","3939","3901","3916.8","2.4","10.4","28335","3329893.092","32476","",""
"IFL.CFX","20250212","3917","3882.2","3879.2","3880","3926","3865.2","3906.4","37.8","27.2","28454","3321214.464","35964","",""
"IFL.CFX","20250211","3882.2","3896.2","3900","3908.6","3908.6","3868","3879.2","-17.8","-20.8","21312","2482417.578","34604","",""
"IFL.CFX","20250210","3896.2","3896.4","3878.4","3900","3908.6","3880.6","3900","17.8","21.6","25675","3000467.688","37254","",""
"IFL.CFX","20250207","3896.4","3839.4","3838.8","3840.2","3923.6","3833","3878.4","57.6","39.6","38016","4426699.38","41096","",""
"IFL.CFX","20250206","3839.4","3790","3790.2","3790","3847","3787.4","3838.8","49.2","48.6","32980","3780469.866","39213","",""
"IFL.CFX","20250205","3790","3797.4","3818.8","3830","3830.8","3777.8","3790.2","-28.8","-28.6","28400","3236708.028","40519","",""
"IFL.CFX","20250127","3797.4","3840.2","3836.2","3842","3852.8","3796.8","3818.8","-38.8","-17.4","28939","3323898.996","38944","",""
"IFL.CFX","20250124","3840.2","3797.2","3797.8","3797.2","3857","3795.4","3836.2","42.4","38.4","33963","3902114.226","41774","",""
"IFL.CFX","20250123","3797.2","3790.4","3785.2","3819.4","3868.6","3790.2","3797.8","12","12.6","42254","4851140.394","47224","",""
"IFL.CFX","20250122","3790.4","3830","3828.2","3822","3825","3773.6","3785.2","-37.8","-43","32638","3710355.906","42797","",""
"IFL.CFX","20250121","3830","3826.8","3829","3854","3854.4","3815.2","3828.2","1","-0.8","28488","3273958.32","42454","",""
"IFL.CFX","20250120","3826.8","3819","3813","3832","3862.2","3819.6","3829","13.8","16","30746","3545397.426","44588","",""
"IFL.CFX","20250117","3819","3794.8","3795","3786.8","3830","3777.6","3818.63","24","23.63","18036","2059208.55","0","",""
"IFL.CFX","20250116","3794.8","3796.8","3795.2","3806.2","3849.6","3774.2","3795","-0.4","-0.2","35185","4021191.528","25927","",""
"IFL.CFX","20250115","3796.8","3818.6","3819.6","3816.4","3817.2","3788.4","3795.2","-22.8","-24.4","37976","4333077.852","39823","",""
"IFL.CFX","20250114","3818.6","3725.4","3717","3725","3833.8","3721.8","3819.6","101.6","102.6","60818","6904565.232","59051","",""
"IFL.CFX","20250113","3725.4","3732.6","3744.2","3708.4","3741.2","3701.6","3717","-18.8","-27.2","51124","5709132.606","60060","",""
"IFL.CFX","20250110","3732.6","3775.6","3780.4","3781.6","3788.8","3731.4","3744.2","-47.8","-36.2","48477","5469168.054","70773","",""
"IFL.CFX","20250109","3775.6","3785.8","3793.4","3780","3793.8","3767","3780.4","-17.8","-13","40744","4623948.18","66319","",""
"IFL.CFX","20250108","3785.8","3793.4","3787.8","3780.4","3813.8","3725.2","3793.4","-2","5.6","65709","7434497.658","81310","",""
"IFL.CFX","20250107","3793.4","3766.8","3761.2","3758","3797","3752.8","3787.8","32.2","26.6","48007","5436778.674","76672","",""
"IFL.CFX","20250106","3766.8","3781.6","3780","3778.8","3789","3742","3761.2","-13.2","-18.8","59674","6744172.116","83487","",""
"IFL.CFX","20250103","3781.6","3819","3813","3829","3834.2","3762.6","3780","-31.4","-33","69333","7909108.326","86626","",""
"IFL.CFX","20250102","3819","3923.6","3938.8","3926","3930.2","3786.4","3813","-119.8","-125.8","77698","9000645.852","90877","",""
"IFL.CFX","20241231","3923.6","3999.2","4002.8","3999.2","4010","3916.8","3938.8","-79.2","-64","68075","8106368.646","86131","",""
"IFL.CFX","20241230","3999.2","3983.6","3986","3983.6","4010.4","3982","4002.8","13.2","16.8","51462","6177280.974","81590","",""
"IFL.CFX","20241227","3983.6","3987.2","3989.4","3989","4015.8","3975.6","3986","-5.8","-3.4","57828","6923479.854","87237","",""
"IFL.CFX","20241226","3987.2","3985","3981.4","3981.8","3995.8","3969.4","3989.4","5.8","8","38012","4545777.966","77786","",""
"IFL.CFX","20241225","3985","3983.4","3982.8","3988.2","4005.6","3965.2","3981.4","2.2","-1.4","54924","6566232.912","82143","",""
"IFL.CFX","20241224","3983.4","3935.4","3938","3939","3994.4","3936.4","3982.8","45.4","44.8","60093","7152995.274","84331","",""
"IFL.CFX","20241223","3935.4","3935","3931.8","3931.8","3968.4","3929.6","3938","3.6","6.2","62520","7407826.638","85692","",""
"IFL.CFX","20241220","3935","3944.8","3946","3937","3957.6","3921","3935.41","-11","-10.59","31716","3748617.702","0","",""
"IFL.CFX","20241219","3944.8","3940.2","3940","3910.8","3956.6","3897.2","3946","4.8","6","55685","6568648.764","43675","",""
"IFL.CFX","20241218","3940.2","3922.4","3928.4","3941.4","3959.4","3931.6","3940","11.8","11.6","65404","7739478.162","66736","",""
"IFL.CFX","20241217","3922.4","3911.4","3909","3907","3962","3907","3928.4","13.4","19.4","89943","10618590.726","89729","",""
"IFL.CFX","20241216","3911.4","3935","3944.2","3940","3940","3901.2","3909","-32.8","-35.2","65026","7641487.692","96215","",""
"IFL.CFX","20241213","3935","4038.8","4036.4","4005","4006.4","3926.2","3944.2","-101.4","-92.2","104929","12471217.908","109870","",""
"IFL.CFX","20241212","4038.8","3994","3995.6","3994.2","4044.2","3987","4036.4","43.2","40.8","83636","10078293.264","121586","",""
"IFL.CFX","20241211","3994","4000.4","4005","3997","4013.6","3985.2","3995.6","-11","-9.4","70438","8453716.788","114764","",""
"IFL.CFX","20241210","4000.4","3963.4","3958.2","4099","4124","3989.6","4005","42.2","46.8","116078","14089026.99","132915","",""
"IFL.CFX","20241209","3963.4","3968","3974.2","3967","3994.4","3936.6","3958.2","-10.8","-16","83017","9870449.322","122070","",""
"IFL.CFX","20241206","3968","3918.6","3912.6","3921","4001.4","3915.2","3974.2","55.4","61.6","113855","13532538.588","139772","",""
"IFL.CFX","20241205","3918.6","3924.8","3921.8","3915.6","3934.6","3903.2","3912.6","-3.2","-9.2","72701","8545792.47","129462","",""
"IFL.CFX","20241204","3924.8","3945.6","3952","3940","3950.4","3910","3921.8","-27.2","-30.2","82377","9709871.352","129367","",""
"IFL.CFX","20241203","3945.6","3942","3940","3939.8","3965.6","3914.2","3952","5.6","12","89048","10516284.114","137651","",""
"IFL.CFX","20241202","3942","3911","3916","3912","3959.4","3902","3940","26","24","101066","11936200.41","140246","",""
"IFL.CFX","20241129","3911","3872.4","3873.8","3876.8","3965.6","3874","3916","37.2","42.2","118696","13943111.976","154628","",""
"IFL.CFX","20241128","3872.4","3901.4","3894.8","3896.2","3905","3853.2","3873.8","-22.4","-21","94719","11024644.728","144667","",""
"IFL.CFX","20241127","3901.4","3836","3837.6","3828.6","3910.4","3813.6","3894.8","63.8","57.2","112178","13000285.482","157714","",""
"IFL.CFX","20241126","3836","3839","3825.2","3830","3869.8","3822","3837.6","10.8","12.4","87806","10123859.112","149991","",""
"IFL.CFX","20241125","3839","3860.8","3884","3878.2","3887","3804","3825.2","-45","-58.8","110372","12741744.18","160836","",""
"IFL.CFX","20241122","3860.8","3989.2","3977.4","3985","3992","3853.2","3884","-116.6","-93.4","115044","13558306.488","164352","",""
"IFL.CFX","20241121","3989.2","3980","3976.6","3974.8","3998","3960.2","3977.4","12.6","0.8","83651","9984459.24","158321","",""
"IFL.CFX","20241120","3980","3973.2","3956.2","3961.4","4002.2","3956","3976.6","23.8","20.4","99274","11837695.002","163271","",""
"IFL.CFX","20241119","3973.2","3954.6","3953.6","3966","3978","3900","3956.2","19.6","2.6","124821","14782111.53","173451","",""
"IFL.CFX","20241118","3954.6","4014.8","4000","3997.8","4035.6","3932","3953.6","-45.4","-46.4","138646","16589337.636","180408","",""
"IFL.CFX","20241115","4014.8","4036.2","4056.6","4030","4049.4","4009.4","4015.02","-41.8","-41.58","14992","1812188.178","0","",""
"IFL.CFX","20241114","4036.2","4108","4109.4","4098.8","4117.6","4033.2","4056.6","-73.2","-52.8","26283","3221258.268","20505","",""
"IFL.CFX","20241113","4108","4081.8","4082.4","4060.2","4124.4","4060.2","4109.4","25.6","27","33687","4133742.186","30411","",""
"IFL.CFX","20241112","4081.8","4127.6","4119.6","4128","4184.8","4060","4082.4","-37.8","-37.2","44078","5458338.384","39091","",""
"IFL.CFX","20241111","4127.6","4108.4","4113","4074.4","4136.2","4047.2","4119.6","14.6","6.6","44696","5485924.908","42818","",""
"IFL.CFX","20241108","4108.4","4170","4135.2","4215.6","4215.6","4093.6","4113","-26.8","-22.2","52658","6553123.944","48022","",""
"IFL.CFX","20241107","4170","4034","4033.6","4000","4172","4000","4135.2","136.4","101.6","52134","6375049.722","51158","",""
"IFL.CFX","20241106","4034","4059.6","4045.4","4044.4","4103.6","4004.6","4033.6","-11.4","-11.8","50964","6197239.674","51150","",""
"IFL.CFX","20241105","4059.6","3951.8","3937","3940.2","4061","3930.2","4045.4","122.6","108.4","47933","5762734.494","51409","",""
"IFL.CFX","20241104","3951.8","3901","3906.4","3911.6","3956","3890.2","3937","45.4","30.6","33074","3888476.472","44930","",""
"IFL.CFX","20241101","3901","3886.8","3895.8","3887.8","3940","3882.2","3906.4","5.2","10.6","48178","5654908.026","49580","",""
"IFL.CFX","20241031","3886.8","3892.8","3887","3897.4","3929.8","3858","3895.8","-0.2","8.8","50931","5947508.046","53840","",""
"IFL.CFX","20241030","3892.8","3934.4","3930.2","3929","3934","3866.8","3887","-37.4","-43.2","42276","4948593.708","48970","",""
"IFL.CFX","20241029","3934.4","3968","3957.8","3978","4003","3921.6","3930.2","-23.4","-27.6","43376","5147818.704","49526","",""
"IFL.CFX","20241028","3968","3958.4","3957","3956.6","3968.8","3920","3957.8","11","0.8","38661","4579374.144","48085","",""
"IFL.CFX","20241025","3958.4","3933","3929.8","3938","4002.4","3926","3957","28.6","27.2","50824","6036246.534","52714","",""
"IFL.CFX","20241024","3933","3978.4","3978.2","3955","3966.6","3913","3929.8","-45.2","-48.4","42855","5063712.168","51774","",""
"IFL.CFX","20241023","3978.4","3965","3954","3958","4022","3943.8","3978.2","24.4","24.2","59800","7139841.93","57802","",""
"IFL.CFX","20241022","3965","3936.2","3934.2","3926.8","3972","3925.2","3954","30.8","19.8","54693","6480283.434","58218","",""
"IFL.CFX","20241021","3936.2","3913","3973.4","3947","3982","3904","3934.2","-37.2","-39.2","73124","8649901.176","60885","",""
"IFL.CFX","20241018","3913","3784.4","3801","3786.2","3922","3768.6","3913.72","112","112.72","28949","3324017.508","0","",""
"IFL.CFX","20241017","3784.4","3832","3829.8","3856.6","3888","3781.8","3801","-45.4","-28.8","57933","6668256.564","28779","",""
"IFL.CFX","20241016","3832","3852.2","3877.6","3816.8","3888.2","3805","3829.8","-45.6","-47.8","79653","9173431.698","53581","",""
"IFL.CFX","20241015","3852.2","3963.2","3954.2","3938.8","3972","3850.6","3877.6","-102","-76.6","82444","9698419.416","62910","",""
"IFL.CFX","20241014","3963.2","3904.4","3883.6","3930.2","3988","3872","3954.2","79.6","70.6","96706","11411658.402","74380","",""
"IFL.CFX","20241011","3904.4","4010.8","4023.4","3999.8","4001.6","3845","3883.6","-119","-139.8","112540","13277651.496","83441","",""
"IFL.CFX","20241010","4010.8","3934","4019.2","4000","4125","3937.4","4023.4","-8.4","4.2","140123","16955840.97","84972","",""
"IFL.CFX","20241009","3934","4261.2","4253.2","4188","4218","3921.4","4019.2","-319.2","-234","182103","22290607.59","91658","",""
"IFL.CFX","20241008","4261.2","4160.6","4122.8","4535","4535","4163","4253.2","138.4","130.4","187888","24519052.812","87516","",""
"IFL.CFX","20240930","4160.6","3827.8","3782.4","3937","4160.6","3825.8","4122.8","378.2","340.4","182179","21893754.966","95898","",""
"IFL.CFX","20240927","3827.8","3588","3543","3661.2","3896.8","3604.2","3782.4","284.8","239.4","174660","19497477.108","94967","",""
"IFL.CFX","20240926","3588","3404.6","3411.2","3405","3588","3400","3543","176.8","131.8","112916","11762667.024","98243","",""
"IFL.CFX","20240925","3404.6","3359.8","3347.2","3409.8","3474.6","3398","3411.2","57.4","64","104077","10727444.658","88158","",""
"IFL.CFX","20240924","3359.8","3206.8","3205.6","3244","3360","3219","3347.2","154.2","141.6","97405","9600079.56","92621","",""
"IFL.CFX","20240923","3206.8","3185","3183.8","3184.2","3226.8","3184.2","3205.6","23","21.8","51491","4958721.792","73954","",""
"IFL.CFX","20240920","3185","3198.4","3198.8","3197.4","3197.4","3173","3185.13","-13.8","-13.67","28818","2754228.03","0","",""
"IFL.CFX","20240919","3198.4","3171.6","3171.8","3180","3221","3147.4","3198.8","26.6","27","63762","6098757.306","40295","",""
"IFL.CFX","20240918","3171.6","3158","3163.8","3163","3184.4","3144.4","3171.8","7.8","8","64922","6162136.764","66518","",""
"IFL.CFX","20240913","3158","3174.8","3176","3177","3190.2","3157.6","3163.8","-18","-12.2","53682","5112521.67","84137","",""
"IFL.CFX","20240912","3174.8","3183","3181.6","3189","3203.8","3171","3176","-6.8","-5.6","50244","4799267.892","92041","",""
"IFL.CFX","20240911","3183","3188.2","3191","3180.6","3195.6","3167","3181.6","-8","-9.4","48414","4621553.508","100366","",""
"IFL.CFX","20240910","3188.2","3189.2","3183.6","3190","3204.4","3165","3191","4.6","7.4","58914","5625434.574","106914","",""
"IFL.CFX","20240909","3189.2","3226.6","3231.2","3215","3225","3174.6","3183.6","-42","-47.6","56733","5441976.294","113262","",""
"IFL.CFX","20240906","3226.6","3254","3254","3261","3273.4","3221.2","3231.2","-27.4","-22.8","53578","5221303.386","116479","",""
"IFL.CFX","20240905","3254","3250","3251.2","3257","3268","3245.8","3254","2.8","2.8","51139","4992310.368","118595","",""
"IFL.CFX","20240904","3250","3267","3269.2","3260","3271.6","3245.2","3251.2","-19.2","-18","52229","5100167.634","120475","",""
"IFL.CFX","20240903","3267","3259.8","3265.4","3262.8","3280","3255.6","3269.2","1.6","3.8","54770","5369032.896","125210","",""
"IFL.CFX","20240902","3259.8","3322.4","3331.6","3309","3313.2","3257.2","3265.4","-71.8","-66.2","59588","5866665.198","126030","",""
"IFL.CFX","20240830","3322.4","3275.2","3279.6","3275","3358","3272.4","3331.6","42.8","52","89607","8934229.776","138354","",""
"IFL.CFX","20240829","3275.2","3281.4","3280.8","3271","3292","3267","3279.6","-5.6","-1.2","56805","5586586.08","131602","",""
"IFL.CFX","20240828","3281.4","3304.2","3301.4","3300","3306","3272.8","3280.8","-20","-20.6","55947","5512531.11","136297","",""
"IFL.CFX","20240827","3304.2","3320.8","3316","3313.4","3319.2","3295.2","3301.4","-11.8","-14.6","41807","4142235.966","130261","",""
"IFL.CFX","20240826","3320.8","3321.8","3321.4","3327","3335","3304.4","3316","-0.6","-5.4","48284","4802615.316","132969","",""
"IFL.CFX","20240823","3321.8","3301.8","3300.6","3300.6","3333.8","3299","3321.4","21.2","20.8","54114","5382647.634","134786","",""
"IFL.CFX","20240822","3301.8","3312.4","3313.2","3315.2","3322","3291.2","3300.6","-11.4","-12.6","53259","5277047.532","138115","",""
"IFL.CFX","20240821","3312.4","3320","3316.6","3315","3324.4","3295.6","3313.2","-4.2","-3.4","47378","4707701.976","137721","",""
"IFL.CFX","20240820","3320","3348.2","3349.8","3353.4","3354.6","3309","3316.6","-29.8","-33.2","56127","5597082.162","139674","",""
"IFL.CFX","20240819","3348.2","3342.8","3336.4","3335.2","3374.8","3335.2","3349.8","11.8","13.4","49896","5025270.294","138603","",""
"IFL.CFX","20240816","3342.8","3339.8","3336.2","3336.2","3358","3336.2","3342.97","6.6","6.77","17658","1772411.946","0","",""
"IFL.CFX","20240815","3339.8","3304.2","3310.4","3301.2","3362","3293.2","3336.2","29.4","25.8","38240","3825083.508","25158","",""
"IFL.CFX","20240814","3304.2","3330","3320","3332.2","3332.8","3303","3310.4","-15.8","-9.6","34455","3425972.322","37670","",""
"IFL.CFX","20240813","3330","3325.8","3323.8","3330","3334.4","3307.4","3320","6.2","-3.8","39937","3978595.824","50273","",""
"IFL.CFX","20240812","3325.8","3325.4","3330.6","3325.4","3337.4","3317.4","3323.8","-4.8","-6.8","37891","3782140.494","54206","",""
"IFL.CFX","20240809","3325.4","3339.4","3340.8","3356.6","3364.6","3325","3330.6","-15.4","-10.2","42687","4283292.888","60671","",""
"IFL.CFX","20240808","3339.4","3332.6","3334.6","3330","3364.4","3313.6","3340.8","4.8","6.2","46177","4623930.204","65093","",""
"IFL.CFX","20240807","3332.6","3336.2","3328.2","3330","3358.8","3323","3334.6","4.4","6.4","43598","4369359.174","65696","",""
"IFL.CFX","20240806","3336.2","3342.8","3345.8","3368","3378.8","3312.6","3328.2","-9.6","-17.6","57521","5760156","70096","",""
"IFL.CFX","20240805","3342.8","3379.6","3382.8","3363.6","3411.2","3337","3345.8","-40","-37","67339","6804974.316","76994","",""
"IFL.CFX","20240802","3379.6","3417.2","3420.4","3394.6","3419","3374.4","3382.8","-40.8","-37.6","47257","4811293.02","68584","",""
"IFL.CFX","20240801","3417.2","3444.4","3443","3444","3452.8","3414.4","3420.4","-25.8","-22.6","43232","4449340.506","66144","",""
"IFL.CFX","20240731","3444.4","3359.6","3357.6","3356","3447.6","3356","3443","86.8","85.4","63407","6490166.49","72565","",""
"IFL.CFX","20240730","3359.6","3382.2","3384","3372.4","3375","3345.6","3357.6","-24.4","-26.4","47060","4738905.552","72967","",""
"IFL.CFX","20240729","3382.2","3397.4","3392.4","3397.4","3399.2","3380","3384","-10.2","-8.4","34189","3474268.446","64574","",""
"IFL.CFX","20240726","3397.4","3380.6","3381.4","3385","3411.8","3377.8","3392.4","16","11","49224","5010210.522","68729","",""
"IFL.CFX","20240725","3380.6","3402.4","3401.2","3395","3403.4","3368.4","3381.4","-20.6","-19.8","56302","5715060.204","72042","",""
"IFL.CFX","20240724","3402.4","3429.8","3439.2","3426.6","3438.4","3390.8","3401.2","-36.8","-38","56522","5786042.334","72690","",""
"IFL.CFX","20240723","3429.8","3492.4","3489.6","3489.6","3498.4","3427.2","3439.2","-59.8","-50.4","48791","5063017.986","68910","",""
